whereItHappened,ts,f0_
connections,2024-07-01T12:13:00,30562
connections,2024-07-01T12:14:00,30476
connections,2024-07-01T12:15:00,30256
connections,2024-07-01T12:16:00,30444
connections,2024-07-01T12:17:00,30113
connections,2024-07-01T12:18:00,30278
connections,2024-07-01T12:19:00,30423
connections,2024-07-01T12:20:00,30202
connections,2024-07-01T12:21:00,30414
connections,2024-07-01T12:22:00,30078
connections,2024-07-01T12:23:00,30017
connections,2024-07-01T12:24:00,30040
connections,2024-07-01T12:25:00,29850
connections,2024-07-01T12:26:00,29779
connections,2024-07-01T12:27:00,29809
connections,2024-07-01T12:28:00,29545
connections,2024-07-01T12:29:00,29607
connections,2024-07-01T12:30:00,29668
connections,2024-07-01T12:31:00,29369
connections,2024-07-01T12:32:00,29026
connections,2024-07-01T12:33:00,29269
connections,2024-07-01T12:34:00,29409
connections,2024-07-01T12:35:00,29383
connections,2024-07-01T12:36:00,29354
connections,2024-07-01T12:37:00,29392
connections,2024-07-01T12:38:00,29322
connections,2024-07-01T12:39:00,29514
connections,2024-07-01T12:40:00,29345
connections,2024-07-01T12:41:00,29421
connections,2024-07-01T12:42:00,29087
connections,2024-07-01T12:43:00,29183
connections,2024-07-01T12:44:00,29020
connections,2024-07-01T12:45:00,29057
connections,2024-07-01T12:46:00,29241
connections,2024-07-01T12:47:00,29321
connections,2024-07-01T12:48:00,29193
connections,2024-07-01T12:49:00,28612
connections,2024-07-01T12:50:00,28777
connections,2024-07-01T12:51:00,28674
connections,2024-07-01T12:52:00,28494
connections,2024-07-01T12:53:00,28686
connections,2024-07-01T12:54:00,28484
connections,2024-07-01T12:55:00,28436
connections,2024-07-01T12:56:00,28455
connections,2024-07-01T12:57:00,28059
connections,2024-07-01T12:58:00,27691
connections,2024-07-01T12:59:00,27696
connections,2024-07-01T13:00:00,27519
connections,2024-07-01T13:01:00,27217
connections,2024-07-01T13:02:00,27110
connections,2024-07-01T13:03:00,27271
connections,2024-07-01T13:04:00,27042
connections,2024-07-01T13:05:00,27263
connections,2024-07-01T13:06:00,27081
connections,2024-07-01T13:07:00,27034
connections,2024-07-01T13:08:00,27093
connections,2024-07-01T13:09:00,26310
connections,2024-07-01T13:10:00,27219
connections,2024-07-01T13:11:00,27171
connections,2024-07-01T13:12:00,27365
connections,2024-07-01T13:13:00,27334
connections,2024-07-01T13:14:00,27015
connections,2024-07-01T13:15:00,26634
connections,2024-07-01T13:16:00,26569
connections,2024-07-01T13:17:00,26942
connections,2024-07-01T13:18:00,26733
connections,2024-07-01T13:19:00,26912
connections,2024-07-01T13:20:00,27023
connections,2024-07-01T13:21:00,27369
connections,2024-07-01T13:22:00,27326
connections,2024-07-01T13:23:00,27220
connections,2024-07-01T13:24:00,26979
connections,2024-07-01T13:25:00,27002
connections,2024-07-01T13:26:00,26862
connections,2024-07-01T13:27:00,26934
connections,2024-07-01T13:28:00,26844
connections,2024-07-01T13:29:00,26744
connections,2024-07-01T13:30:00,26242
connections,2024-07-01T13:31:00,26364
connections,2024-07-01T13:32:00,26168
connections,2024-07-01T13:33:00,26083
connections,2024-07-01T13:34:00,26104
connections,2024-07-01T13:35:00,26167
connections,2024-07-01T13:36:00,26258
connections,2024-07-01T13:37:00,26329
connections,2024-07-01T13:38:00,26343
connections,2024-07-01T13:39:00,26125
connections,2024-07-01T13:40:00,26131
connections,2024-07-01T13:41:00,26377
connections,2024-07-01T13:42:00,25495
connections,2024-07-01T13:43:00,25643
connections,2024-07-01T13:44:00,25621
connections,2024-07-01T13:45:00,25462
connections,2024-07-01T13:46:00,25482
connections,2024-07-01T13:47:00,25478
connections,2024-07-01T13:48:00,25567
connections,2024-07-01T13:49:00,25178
connections,2024-07-01T13:50:00,25256
connections,2024-07-01T13:51:00,25186
connections,2024-07-01T13:52:00,25361
connections,2024-07-01T13:53:00,25238
connections,2024-07-01T13:54:00,25195
connections,2024-07-01T13:55:00,25249
connections,2024-07-01T13:56:00,25452
connections,2024-07-01T13:57:00,24982
connections,2024-07-01T13:58:00,25045
connections,2024-07-01T13:59:00,24926
connections,2024-07-01T14:00:00,24739
connections,2024-07-01T14:01:00,24622
connections,2024-07-01T14:02:00,24456
connections,2024-07-01T14:03:00,24356
connections,2024-07-01T14:04:00,24473
connections,2024-07-01T14:05:00,24676
connections,2024-07-01T14:06:00,24620
connections,2024-07-01T14:07:00,24551
connections,2024-07-01T14:08:00,24534
connections,2024-07-01T14:09:00,24522
connections,2024-07-01T14:10:00,24480
connections,2024-07-01T14:11:00,24656
connections,2024-07-01T14:12:00,24548
connections,2024-07-01T14:13:00,24520
connections,2024-07-01T14:14:00,24578
connections,2024-07-01T14:15:00,24306
connections,2024-07-01T14:16:00,24501
connections,2024-07-01T14:17:00,24320
connections,2024-07-01T14:18:00,24382
connections,2024-07-01T14:19:00,24346
connections,2024-07-01T14:20:00,24435
connections,2024-07-01T14:21:00,24383
connections,2024-07-01T14:22:00,24364
connections,2024-07-01T14:23:00,24310
connections,2024-07-01T14:24:00,24258
connections,2024-07-01T14:25:00,24150
connections,2024-07-01T14:26:00,24047
connections,2024-07-01T14:27:00,24037
connections,2024-07-01T14:28:00,23871
connections,2024-07-01T14:29:00,23947
connections,2024-07-01T14:30:00,23884
connections,2024-07-01T14:31:00,24025
connections,2024-07-01T14:32:00,23735
connections,2024-07-01T14:33:00,23843
connections,2024-07-01T14:34:00,24036
connections,2024-07-01T14:35:00,23913
connections,2024-07-01T14:36:00,24261
connections,2024-07-01T14:37:00,24212
connections,2024-07-01T14:38:00,24300
connections,2024-07-01T14:39:00,24267
connections,2024-07-01T14:40:00,24168
connections,2024-07-01T14:41:00,24229
connections,2024-07-01T14:42:00,24043
connections,2024-07-01T14:43:00,24226
connections,2024-07-01T14:44:00,24287
connections,2024-07-01T14:45:00,24167
connections,2024-07-01T14:46:00,24081
connections,2024-07-01T14:47:00,23992
connections,2024-07-01T14:48:00,23780
connections,2024-07-01T14:49:00,24096
connections,2024-07-01T14:50:00,23859
connections,2024-07-01T14:51:00,23831
connections,2024-07-01T14:52:00,23844
connections,2024-07-01T14:53:00,24001
connections,2024-07-01T14:54:00,23832
connections,2024-07-01T14:55:00,23932
connections,2024-07-01T14:56:00,23485
connections,2024-07-01T14:57:00,23598
connections,2024-07-01T14:58:00,23588
connections,2024-07-01T14:59:00,23362
connections,2024-07-01T15:00:00,23418
connections,2024-07-01T15:01:00,23053
connections,2024-07-01T15:02:00,23182
connections,2024-07-01T15:03:00,23174
connections,2024-07-01T15:04:00,23292
connections,2024-07-01T15:05:00,23245
connections,2024-07-01T15:06:00,23063
connections,2024-07-01T15:07:00,23284
connections,2024-07-01T15:08:00,23221
connections,2024-07-01T15:09:00,22978
connections,2024-07-01T15:10:00,23302
connections,2024-07-01T15:11:00,23259
connections,2024-07-01T15:12:00,23674
connections,2024-07-01T15:13:00,23577
connections,2024-07-01T15:14:00,23584
connections,2024-07-01T15:15:00,23546
connections,2024-07-01T15:16:00,23407
connections,2024-07-01T15:17:00,23730
connections,2024-07-01T15:18:00,23488
connections,2024-07-01T15:19:00,23699
connections,2024-07-01T15:20:00,23326
connections,2024-07-01T15:21:00,23703
connections,2024-07-01T15:22:00,23789
connections,2024-07-01T15:23:00,23727
connections,2024-07-01T15:24:00,23607
connections,2024-07-01T15:25:00,23716
connections,2024-07-01T15:26:00,23601
connections,2024-07-01T15:27:00,23587
connections,2024-07-01T15:28:00,23540
connections,2024-07-01T15:29:00,23545
connections,2024-07-01T15:30:00,23501
connections,2024-07-01T15:31:00,23471
connections,2024-07-01T15:32:00,23405
connections,2024-07-01T15:33:00,23532
connections,2024-07-01T15:34:00,23414
connections,2024-07-01T15:35:00,23566
connections,2024-07-01T15:36:00,23693
connections,2024-07-01T15:37:00,23741
connections,2024-07-01T15:38:00,23574
connections,2024-07-01T15:39:00,23199
connections,2024-07-01T15:40:00,23383
connections,2024-07-01T15:41:00,23525
connections,2024-07-01T15:42:00,23721
connections,2024-07-01T15:43:00,23372
connections,2024-07-01T15:44:00,23350
connections,2024-07-01T15:45:00,23435
connections,2024-07-01T15:46:00,23363
connections,2024-07-01T15:47:00,23616
connections,2024-07-01T15:48:00,23252
connections,2024-07-01T15:49:00,23595
connections,2024-07-01T15:50:00,23842
connections,2024-07-01T15:51:00,23662
connections,2024-07-01T15:52:00,23542
connections,2024-07-01T15:53:00,23557
connections,2024-07-01T15:54:00,23777
connections,2024-07-01T15:55:00,23693
connections,2024-07-01T15:56:00,23591
connections,2024-07-01T15:57:00,23516
connections,2024-07-01T15:58:00,23463
connections,2024-07-01T15:59:00,23501
connections,2024-07-01T16:00:00,23235
connections,2024-07-01T16:01:00,22872
connections,2024-07-01T16:02:00,23175
connections,2024-07-01T16:03:00,23204
connections,2024-07-01T16:04:00,23384
connections,2024-07-01T16:05:00,23129
connections,2024-07-01T16:06:00,23068
connections,2024-07-01T16:07:00,23148
connections,2024-07-01T16:08:00,23232
connections,2024-07-01T16:09:00,23440
connections,2024-07-01T16:10:00,23414
connections,2024-07-01T16:11:00,23631
connections,2024-07-01T16:12:00,23468
connections,2024-07-01T16:13:00,23536
connections,2024-07-01T16:14:00,23579
connections,2024-07-01T16:15:00,23623
connections,2024-07-01T16:16:00,23767
connections,2024-07-01T16:17:00,23930
connections,2024-07-01T16:18:00,23737
connections,2024-07-01T16:19:00,23787
connections,2024-07-01T16:20:00,23521
connections,2024-07-01T16:21:00,23432
connections,2024-07-01T16:22:00,23467
connections,2024-07-01T16:23:00,23439
connections,2024-07-01T16:24:00,23768
connections,2024-07-01T16:25:00,23514
connections,2024-07-01T16:26:00,23586
connections,2024-07-01T16:27:00,23669
connections,2024-07-01T16:28:00,23077
connections,2024-07-01T16:29:00,23361
connections,2024-07-01T16:30:00,23352
connections,2024-07-01T16:31:00,23182
connections,2024-07-01T16:32:00,23411
connections,2024-07-01T16:33:00,23501
connections,2024-07-01T16:34:00,23520
connections,2024-07-01T16:35:00,23748
connections,2024-07-01T16:36:00,23701
connections,2024-07-01T16:37:00,23609
connections,2024-07-01T16:38:00,23724
connections,2024-07-01T16:39:00,23649
connections,2024-07-01T16:40:00,23678
connections,2024-07-01T16:41:00,23753
connections,2024-07-01T16:42:00,23496
connections,2024-07-01T16:43:00,23715
connections,2024-07-01T16:44:00,23573
connections,2024-07-01T16:45:00,23703
connections,2024-07-01T16:46:00,23868
connections,2024-07-01T16:47:00,23589
connections,2024-07-01T16:48:00,23645
connections,2024-07-01T16:49:00,23526
connections,2024-07-01T16:50:00,23486
connections,2024-07-01T16:51:00,23595
connections,2024-07-01T16:52:00,23435
connections,2024-07-01T16:53:00,23538
connections,2024-07-01T16:54:00,23792
connections,2024-07-01T16:55:00,23945
connections,2024-07-01T16:56:00,24072
connections,2024-07-01T16:57:00,24205
connections,2024-07-01T16:58:00,24216
connections,2024-07-01T16:59:00,24310
connections,2024-07-01T17:00:00,23800
connections,2024-07-01T17:01:00,23739
connections,2024-07-01T17:02:00,23558
connections,2024-07-01T17:03:00,23641
connections,2024-07-01T17:04:00,23704
connections,2024-07-01T17:05:00,24025
connections,2024-07-01T17:06:00,24170
connections,2024-07-01T17:07:00,24266
connections,2024-07-01T17:08:00,24321
connections,2024-07-01T17:09:00,24225
connections,2024-07-01T17:10:00,24564
connections,2024-07-01T17:11:00,24354
connections,2024-07-01T17:12:00,24153
connections,2024-07-01T17:13:00,23794
connections,2024-07-01T17:14:00,23758
connections,2024-07-01T17:15:00,23954
connections,2024-07-01T17:16:00,23952
connections,2024-07-01T17:17:00,24085
connections,2024-07-01T17:18:00,24428
connections,2024-07-01T17:19:00,24263
connections,2024-07-01T17:20:00,24159
connections,2024-07-01T17:21:00,24174
connections,2024-07-01T17:22:00,24235
connections,2024-07-01T17:23:00,24220
connections,2024-07-01T17:24:00,24435
connections,2024-07-01T17:25:00,24343
connections,2024-07-01T17:26:00,24431
connections,2024-07-01T17:27:00,24021
connections,2024-07-01T17:28:00,23678
connections,2024-07-01T17:29:00,24080
connections,2024-07-01T17:30:00,24378
connections,2024-07-01T17:31:00,24331
connections,2024-07-01T17:32:00,23909
connections,2024-07-01T17:33:00,23757
connections,2024-07-01T17:34:00,23991
connections,2024-07-01T17:35:00,24338
connections,2024-07-01T17:36:00,24145
connections,2024-07-01T17:37:00,23965
connections,2024-07-01T17:38:00,23999
connections,2024-07-01T17:39:00,23618
connections,2024-07-01T17:40:00,23345
connections,2024-07-01T17:41:00,23123
connections,2024-07-01T17:42:00,23215
connections,2024-07-01T17:43:00,23514
connections,2024-07-01T17:44:00,23770
connections,2024-07-01T17:45:00,23768
connections,2024-07-01T17:46:00,23973
connections,2024-07-01T17:47:00,24093
connections,2024-07-01T17:48:00,23985
connections,2024-07-01T17:49:00,24257
connections,2024-07-01T17:50:00,24551
connections,2024-07-01T17:51:00,24443
connections,2024-07-01T17:52:00,24414
connections,2024-07-01T17:53:00,24672
connections,2024-07-01T17:54:00,24734
connections,2024-07-01T17:55:00,24751
connections,2024-07-01T17:56:00,24793
connections,2024-07-01T17:57:00,24669
connections,2024-07-01T17:58:00,24627
connections,2024-07-01T17:59:00,24642
connections,2024-07-01T18:00:00,24739
connections,2024-07-01T18:01:00,24670
connections,2024-07-01T18:02:00,24637
connections,2024-07-01T18:03:00,24615
connections,2024-07-01T18:04:00,24868
connections,2024-07-01T18:05:00,25033
connections,2024-07-01T18:06:00,25103
connections,2024-07-01T18:07:00,25263
connections,2024-07-01T18:08:00,25249
connections,2024-07-01T18:09:00,25141
connections,2024-07-01T18:10:00,25352
connections,2024-07-01T18:11:00,25055
connections,2024-07-01T18:12:00,25271
connections,2024-07-01T18:13:00,25001
connections,2024-07-01T18:14:00,25008
connections,2024-07-01T18:15:00,25184
connections,2024-07-01T18:16:00,24974
connections,2024-07-01T18:17:00,24882
connections,2024-07-01T18:18:00,24724
connections,2024-07-01T18:19:00,24815
connections,2024-07-01T18:20:00,24821
connections,2024-07-01T18:21:00,24871
connections,2024-07-01T18:22:00,24459
connections,2024-07-01T18:23:00,24643
connections,2024-07-01T18:24:00,24417
connections,2024-07-01T18:25:00,24489
connections,2024-07-01T18:26:00,24107
connections,2024-07-01T18:27:00,24159
connections,2024-07-01T18:28:00,23920
connections,2024-07-01T18:29:00,23917
connections,2024-07-01T18:30:00,23813
connections,2024-07-01T18:31:00,23597
connections,2024-07-01T18:32:00,23388
connections,2024-07-01T18:33:00,23582
connections,2024-07-01T18:34:00,23509
connections,2024-07-01T18:35:00,23595
connections,2024-07-01T18:36:00,23532
connections,2024-07-01T18:37:00,23564
connections,2024-07-01T18:38:00,23632
connections,2024-07-01T18:39:00,23496
connections,2024-07-01T18:40:00,23473
connections,2024-07-01T18:41:00,23376
connections,2024-07-01T18:42:00,23116
connections,2024-07-01T18:43:00,23227
connections,2024-07-01T18:44:00,23156
connections,2024-07-01T18:45:00,23211
connections,2024-07-01T18:46:00,23122
connections,2024-07-01T18:47:00,23131
connections,2024-07-01T18:48:00,23348
connections,2024-07-01T18:49:00,23503
connections,2024-07-01T18:50:00,23440
connections,2024-07-01T18:51:00,23420
connections,2024-07-01T18:52:00,23151
connections,2024-07-01T18:53:00,22982
connections,2024-07-01T18:54:00,23297
connections,2024-07-01T18:55:00,23523
connections,2024-07-01T18:56:00,23501
connections,2024-07-01T18:57:00,23302
connections,2024-07-01T18:58:00,23004
connections,2024-07-01T18:59:00,22912
connections,2024-07-01T19:00:00,23381
connections,2024-07-01T19:01:00,23369
connections,2024-07-01T19:02:00,23880
connections,2024-07-01T19:03:00,24600
connections,2024-07-01T19:04:00,25088
connections,2024-07-01T19:05:00,25136
connections,2024-07-01T19:06:00,25482
connections,2024-07-01T19:07:00,25549
connections,2024-07-01T19:08:00,25622
connections,2024-07-01T19:09:00,25682
connections,2024-07-01T19:10:00,25604
connections,2024-07-01T19:11:00,25479
connections,2024-07-01T19:12:00,25622
connections,2024-07-01T19:13:00,25470
connections,2024-07-01T19:14:00,25511
connections,2024-07-01T19:15:00,25327
connections,2024-07-01T19:16:00,25417
connections,2024-07-01T19:17:00,24567
connections,2024-07-01T19:18:00,24515
connections,2024-07-01T19:19:00,24734
connections,2024-07-01T19:20:00,24435
connections,2024-07-01T19:21:00,24535
connections,2024-07-01T19:22:00,24278
connections,2024-07-01T19:23:00,24169
connections,2024-07-01T19:24:00,24297
connections,2024-07-01T19:25:00,24333
connections,2024-07-01T19:26:00,24179
connections,2024-07-01T19:27:00,24017
connections,2024-07-01T19:28:00,23809
connections,2024-07-01T19:29:00,23946
connections,2024-07-01T19:30:00,23871
connections,2024-07-01T19:31:00,23532
connections,2024-07-01T19:32:00,23202
connections,2024-07-01T19:33:00,23279
connections,2024-07-01T19:34:00,23397
connections,2024-07-01T19:35:00,23252
connections,2024-07-01T19:36:00,23291
connections,2024-07-01T19:37:00,23651
connections,2024-07-01T19:38:00,23437
connections,2024-07-01T19:39:00,23202
connections,2024-07-01T19:40:00,23085
connections,2024-07-01T19:41:00,23170
connections,2024-07-01T19:42:00,23262
connections,2024-07-01T19:43:00,22927
